,filename,uuid,duration,zero_crossing_rate,tempo,dynamic_range,rms_mean,rms_std,harmonic_rms,percussive_rms,spectral_centroid_mean,spectral_centroid_std,HPR,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,chroma_stft_mean,chroma_stft_std,chroma_cens_mean,chroma_cens_std,spectral_contrast_mean,spectral_contrast_std,spectral_flatness_mean,spectral_flatness_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std
75,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_1,2.6,0.11395699637276786,161.4990234375,19.948349095059626,4470.9487,2825.4346,2738.8442,2251.095,2379.9143517226407,722.2438827818057,0.9808235417175133,2481.3649399743394,364.7735077808991,4888.325500488281,1539.8394343931325,0.42326036,0.3099599,0.2655003113046196,0.11332659895401165,16.78253032094811,4.162579720095974,0.04222508,0.05205202,908.72864,59.428917,86.2273,27.354218,-7.4015007,21.55699,18.838444,21.620132,-10.967743,21.322544,-4.2132916,14.9136305,1.7986224,13.164818,0.7230786,14.609077,-0.7666568,10.982898,5.9676437,9.439286,5.0122824,7.3720655,1.2046286,7.6845956,2.583739,9.0343685,-0.71151215,7.4022336,2.0882716,8.06482,0.049441915,7.6491423,-0.40802568,7.6239934,-6.0227532,6.173528,-0.22558425,7.060566,0.86396015,9.269194
76,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_2,2.6,0.10982840401785714,172.265625,12.615960700473892,5161.8125,2510.4312,3192.338,2591.6477,2433.887416017508,934.1796429983091,0.9766764870931538,2522.3472026641807,396.6842405993765,4925.9124755859375,1844.4828973286064,0.4425942,0.31058007,0.26719220151091333,0.10927790620745266,16.36020451156556,3.751999740839265,0.050260153,0.07887912,929.5638,55.65624,86.28878,36.661552,-3.0396492,20.872656,18.162542,18.11373,-4.2806582,16.917038,-4.0304327,12.84444,-4.3036547,11.934453,-1.30329,13.221118,0.8651885,12.693425,5.324781,9.179511,9.114817,9.432069,4.0415797,9.458315,4.5751486,8.921907,2.3456442,8.791157,0.3858293,7.624886,0.33714685,8.0116,-0.7649457,7.273014,-6.9082875,7.6829348,-1.36453,7.6289682,-1.4434042,7.8315835
77,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_3,2.6,0.11798967633928571,151.99908088235293,11.316219102454767,6584.886,2967.475,4722.44,2635.187,2875.6403283602663,603.0355936779252,0.9844278466741826,2912.369300948404,227.79020091470832,6260.009765625,1036.07785214875,0.42634368,0.30126172,0.26279199935225156,0.11947258434377127,18.588891711788374,4.601135091646806,0.049184162,0.05095053,962.52734,51.98928,59.942314,16.65629,14.844325,15.723395,39.891216,14.416295,7.5317035,19.545881,4.740056,14.103776,-0.07248623,11.082735,2.323385,9.753261,7.7282853,8.174813,6.989814,8.1033125,5.101987,7.894432,8.70938,7.777093,5.90093,9.522997,3.8335068,6.675616,-0.6161311,6.9883037,-1.5958922,6.0972476,-6.4375396,5.286744,-0.49778065,7.165711,-10.885988,8.74842,-1.7453883,6.5823894
78,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_4,2.6,0.124237060546875,135.99917763157896,17.19293702937071,7225.1133,3813.0596,4843.6494,3032.4026,2913.8597398672105,512.1173621115855,0.9921820466285076,2784.480527340461,309.5750832063169,5984.6923828125,1122.5291903952045,0.4635791,0.28542206,0.26296748671136017,0.11908582730973473,17.9360098193765,4.621674387333299,0.050388567,0.048524737,974.8613,45.90488,52.472527,16.204771,-4.148849,17.448395,47.11097,12.38953,24.514845,13.473647,8.042375,7.0713,-1.0848684,9.954511,3.5290275,7.4321036,9.071531,6.1131825,4.0284863,6.23989,3.0781863,5.5610833,-0.7230963,6.521253,4.324258,6.361968,6.111138,7.477969,0.74277985,6.295309,-3.6451657,7.8159184,-4.2514634,6.775593,0.010423899,6.552254,-6.496751,7.887859,1.1396195,9.272653
79,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_5,2.6,0.12105015345982142,172.265625,15.84130217860141,6781.098,3158.281,4737.836,2814.0745,2632.2197414943525,584.906536039265,0.9641842743332179,2648.6327188040304,290.17763679355414,5474.2401123046875,1108.7479305340419,0.47669756,0.2856206,0.2636232977794551,0.11762691104172586,18.01312244698137,4.289595566483187,0.04890507,0.0609063,978.9506,49.20299,73.34322,19.027523,-9.3183365,16.922464,23.78046,19.541122,0.9404903,17.80372,9.885157,7.9655166,9.776422,8.936285,13.934252,9.678736,16.113165,9.528509,2.25104,6.076976,8.399046,8.20561,7.1094904,10.8120575,-0.8335983,7.9626403,-1.3058379,5.6304536,-6.90335,6.8381333,-1.5402843,7.6864266,-4.262501,5.992161,0.38743904,8.992594,-7.529441,10.884128,4.256236,6.690199
80,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_6,2.6,0.11273629324776786,184.5703125,11.074466146115242,7139.1,3198.1724,5035.8296,2853.7004,2664.9817904331335,495.0247747041562,0.9843287480410935,2655.214265147606,143.58243356458198,5532.591247558594,622.77749863007,0.40951592,0.28969565,0.25929787117439085,0.12687768652431494,18.663154776672297,4.609615423718085,0.04016324,0.035489876,985.2547,32.08617,71.43632,18.560606,-2.9672844,12.505392,26.12551,13.232577,-11.161983,14.022912,7.66426,9.618326,9.252459,12.049055,12.276527,10.995594,14.231206,7.998248,3.1197784,6.581646,8.299689,7.679849,7.0663266,6.5818896,1.5969831,7.9958487,-2.3414612,8.486816,-5.411203,8.65432,-4.763047,7.7837987,-8.914475,5.6280427,4.0204186,8.143235,-0.50368136,9.8226185,6.2109323,9.375947
81,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_7,2.6,0.12084089006696429,172.265625,15.534473507203813,6930.38,3494.359,4889.258,2967.5217,2830.594501377275,728.1907216407924,0.9882594760312151,2715.1617073567936,232.36679218466898,5761.958312988281,1075.5058657494046,0.40273267,0.31404468,0.2622380052130193,0.1206837269694211,18.784575985367617,4.723009343372249,0.04353786,0.04931445,957.9809,46.472466,57.01096,26.995358,4.5469213,21.01966,42.31809,16.023798,5.8453984,15.288277,10.420722,10.695889,6.856632,9.170923,4.9028153,10.240983,6.87672,8.123274,3.0385652,9.062673,-0.48888427,7.3270106,3.6583755,9.42941,2.388836,10.174677,2.5414827,7.108426,-4.86687,10.060033,-3.21187,6.286551,-6.094105,7.1660705,-8.548861,8.703573,-8.701908,6.9246874,-2.7802255,8.048285
82,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_8,2.6,0.15225655691964285,112.34714673913044,19.109680299486314,5547.0547,3315.847,3601.4128,2681.3867,3120.7727247757384,1022.7381241816367,0.9952956045499227,2746.695807159968,271.8488856006149,6164.167785644531,1497.8592786422003,0.37641197,0.30922946,0.26553355200148526,0.11324869136024418,18.502381863996376,4.615211485900008,0.07197529,0.089559615,938.34015,55.150723,47.171986,37.562115,-3.3949716,23.122925,33.47697,17.967312,8.027394,22.703726,9.268569,14.05959,2.3723335,13.389284,-2.0719898,16.930267,2.951057,13.3833065,1.6252211,9.839574,0.33194083,10.180134,-0.18023396,8.448292,0.4038326,9.274365,-0.194898,9.559832,-4.7646103,10.457613,-2.4510303,7.8831334,-6.945718,7.405516,-8.641996,7.0117283,-5.902189,9.5580435,-3.1676376,9.432667
83,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_9,2.6,0.10084751674107142,92.28515625,9.356745680710418,6584.652,2940.8684,4619.1294,2879.2485,2642.7954452591334,758.9331456881041,0.9777622865109794,2736.9395804195497,298.18659159445514,5574.407958984375,1358.4776168580245,0.39259234,0.30616087,0.2591237655396487,0.12723288673093325,18.64838631444425,4.944384357825502,0.038191028,0.049741466,949.0939,48.198368,66.35839,22.335812,3.341679,16.707825,38.620686,15.752092,12.297618,15.53388,9.173636,10.096916,7.910099,10.666032,0.24790819,9.922779,5.372554,8.561325,8.737197,9.628234,4.0762954,8.073938,-0.55340135,7.6000996,2.866303,6.8086247,2.377155,8.216354,-4.7896667,9.806925,-6.30874,7.7516694,-9.682305,6.7927494,-6.6146684,7.0099506,-6.9681973,11.041117,-0.9373308,11.924966
84,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_10,2.6,0.12802995954241073,112.34714673913044,15.507531359553667,7064.8657,4189.655,5100.5225,2983.782,3034.568872479225,1000.7287485490946,0.9730986497657756,2791.8899761877515,409.0263815620009,6097.453308105469,1781.4475526497354,0.4056837,0.30308017,0.25675428312608095,0.13194912439931386,18.256837928483673,4.6785003062013,0.06320803,0.08108593,951.31696,53.884327,50.49237,32.627983,7.322457,21.716667,45.940456,15.894653,13.844062,14.811997,9.111837,13.218315,9.729535,9.933647,4.1295004,9.646071,4.970879,7.333637,7.1961856,6.9970894,4.112004,7.832309,3.8537383,8.110496,3.915075,9.061642,2.0956876,5.4066505,-2.0099018,7.306844,-5.528878,7.940024,-6.717683,8.020316,-6.529877,5.1606526,-8.949526,6.784876,-4.0328503,6.2824345
85,18dbd04f-99b8-46e2-b7ac-881c8552af10,18dbd04f-99b8-46e2-b7ac-881c8552af10_11,2.048979591836735,0.12317306004213484,123.046875,13.524027071449837,6437.7866,3809.7273,4305.0264,2977.197,2742.5646825404856,814.5826718444554,1.0013208876364916,2689.753311179979,268.7398879752399,5702.790609638343,1289.4257914532318,0.40579808,0.30471787,0.2643797334076185,0.11591673691339796,18.59237749121915,4.6660191793208154,0.05234465,0.06394426,949.60596,53.37229,61.846066,25.72849,3.505405,21.756319,37.64928,16.180038,7.16947,15.945756,12.903338,10.165132,7.974428,7.4885454,5.8853483,7.123307,3.7595396,10.095863,5.712392,9.310752,1.3148953,6.585658,5.1945405,6.0341244,4.272656,7.941749,0.10893727,5.4964485,-4.5712337,5.9969764,-5.4475927,7.2292805,-5.9029303,7.963501,-8.186227,8.275764,-14.094113,8.445503,0.13505758,8.304621
86,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_0,2.135963718820862,0.12321671195652174,112.34714673913044,8.548988323914216,4227.7417,1574.9636,2275.1257,2388.9507,3165.0584749924574,913.1115172120133,1.0105372707167946,3234.804532680879,368.9903911129819,7330.417268172554,1533.7630372340373,0.47797096,0.29553127,0.2774234381772554,0.07980958140000423,17.31205967418251,5.690408843539646,0.062093254,0.06151667,926.35284,53.818775,69.33503,28.691082,23.829435,24.375711,7.3891315,13.423488,13.308608,13.765917,11.554023,12.44623,5.625069,10.502246,3.6503654,12.901673,5.5623,9.114047,6.2062984,7.604322,6.7904506,7.484855,5.0077972,7.8012114,2.8263874,6.8047395,3.3588767,5.3431,1.5052817,8.10674,-2.6085434,5.871507,-4.860413,4.9672027,-1.7755052,5.118197,-2.4917853,6.972791,-2.0622191,7.5148153
87,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_1,2.1360090702947847,0.12148119055706522,112.34714673913044,9.172831454374318,4181.7505,1602.9064,2334.4866,2247.5032,3143.2883469499466,862.3956876098587,0.993960310612597,3259.7669800555577,365.08921732903497,7374.888013756793,1523.2636030801611,0.4564271,0.29466915,0.2749390130596169,0.08798791071014901,17.45785308655532,5.716920992654874,0.06380844,0.06645246,926.92975,56.575874,71.467,25.83758,21.905582,21.391504,5.0689497,13.875996,14.062072,14.233046,10.377763,10.271574,6.8504176,9.536476,4.3477693,9.645896,5.6363554,8.735992,5.2969027,9.104865,3.486601,8.47641,5.395203,6.899602,5.60278,8.415849,3.9949076,6.84562,1.4742943,7.322824,-1.3316058,6.011324,-1.8905709,5.306232,-0.88581383,4.435351,-2.0537853,4.8587546,-0.52982587,5.483769
88,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_2,2.1360090702947847,0.11729364809782608,112.34714673913044,7.330695626327866,4200.464,1264.2395,2370.3657,2229.6548,3220.737379050304,596.991159654689,1.0140955364134692,3326.3761167435623,293.3161194843121,7654.70262610394,1080.339617382322,0.46674457,0.30008933,0.2778733006911263,0.07822890831625011,17.31840795013807,5.546407945702848,0.059063524,0.05119798,931.5319,50.433266,63.831203,20.01996,26.778267,22.39932,13.226631,16.172758,13.493368,15.005362,11.6309805,10.751845,5.910184,10.458795,5.432405,8.390527,8.909196,9.212717,4.9956746,6.2248955,2.155452,7.6252775,6.0431485,8.20864,1.8187671,7.8303146,-0.6775844,5.6100526,-1.4998949,5.9263954,-1.4183269,5.1093397,-2.3286254,5.7557325,-2.1198099,5.1176534,-2.7095191,5.732455,-1.8325034,7.107108
89,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_3,2.1360090702947847,0.12117866847826086,112.34714673913044,9.916398398999775,3948.7344,1335.8821,2225.488,2161.8328,3210.6415142944447,935.485284025323,0.9933817804308331,3275.8804892041335,365.43172180567893,7445.10498046875,1418.1076458306366,0.41074416,0.30998886,0.2759861172067859,0.08464630200106539,17.696539853913535,5.647620749115562,0.055068348,0.062125076,910.53815,52.794353,62.98882,25.93369,27.278563,25.00785,12.429434,18.57079,15.788293,14.321671,12.582058,8.948386,6.4045696,11.732742,3.854275,12.027566,5.919216,9.621593,3.8198793,9.292989,3.3262506,9.417657,5.416955,8.209477,5.490925,10.269774,3.797277,6.034693,0.9864301,5.600308,0.35080114,5.932959,-1.6558075,5.9589663,-0.8897501,5.494132,-2.664598,5.867468,-1.2802547,4.943513
90,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_4,2.1360090702947847,0.13582710597826086,112.34714673913044,13.18909783728941,3887.099,1602.899,2147.1528,2183.7205,3222.5865943117756,956.218947813401,1.0024302391181703,3305.243861006503,314.69675649629215,7590.10301672894,1283.7970876480042,0.44998947,0.30771053,0.2732506294936552,0.0930990161852128,17.237475520537824,5.392218850651533,0.06528987,0.07151466,909.3374,54.14692,66.476234,27.061457,27.720207,20.862345,5.529021,15.380146,15.518747,11.355097,15.838766,8.133665,9.0842,11.980834,4.588266,10.309961,4.0915055,8.664281,3.362766,8.308256,5.971139,9.202916,5.5335917,8.957246,4.047705,9.159802,2.4918714,6.72096,0.42738798,6.6011624,0.16896752,6.4935017,-1.0094558,6.6325274,-1.0546639,5.128011,-2.2269564,4.4570627,-1.0058951,5.054713
91,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_5,2.135963718820862,0.1324462890625,112.34714673913044,12.634854234335506,3985.4243,1465.4586,2365.0684,2089.57,3358.1645113779778,970.7041407925905,0.9948740038768038,3377.0402900068525,365.59785192726724,7783.90184485394,1404.828909845181,0.42468587,0.3153136,0.27290034140870745,0.09412086374627175,17.87486561674438,5.713695963841953,0.065587446,0.079681665,905.6085,54.379444,60.535675,26.751492,30.494284,25.08674,8.219742,17.64388,15.951406,15.267353,14.547118,8.656376,12.465516,11.716021,6.9899497,8.268664,5.6641493,9.221786,2.666037,8.005181,3.066514,6.7558713,4.721006,6.956322,5.4441466,9.209643,3.5486705,7.5492263,-0.19828595,6.6017556,-0.13689603,6.254486,-1.4030422,5.657891,-0.14213659,6.023242,-1.5163252,4.608881,-2.4172056,5.909665
92,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_6,2.1360090702947847,0.13877802309782608,112.34714673913044,7.920329720674914,4126.476,1330.952,2176.0444,2365.189,3443.1302434017994,833.8901708441665,1.0184239249072256,3384.669352939348,270.82860660148725,7962.721053413723,960.5052183968902,0.49490738,0.29330924,0.2750841744039503,0.08753302420132869,16.955726723796484,6.042157206426281,0.072836034,0.072756656,925.5337,57.11384,56.973526,23.50892,30.179247,22.655363,14.36128,17.57615,15.161548,15.3011675,13.001888,7.185975,5.897837,9.300209,1.8268913,11.374259,7.657232,9.440515,7.2037015,8.648567,2.6980207,6.6335807,3.7047586,6.4809356,2.57064,8.2140255,2.1877828,8.24913,0.17984691,6.960186,-2.399617,4.971862,-2.553042,5.680761,0.19434287,5.754832,-0.62266135,5.329137,-1.7183212,5.0787687
93,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_7,2.1360090702947847,0.16947074558423914,112.34714673913044,12.79590004244804,3792.5408,1394.5632,2035.9253,2174.856,3630.389082173686,1331.4286338330928,1.0208643163327793,3369.9820885579743,394.8033849510183,7934.751295006793,1508.5800595747103,0.4877766,0.3020376,0.2771818698924522,0.08064455552767995,17.65834877894816,6.359503340378012,0.068309285,0.07521694,903.81915,58.91861,54.347523,32.09236,34.402935,31.557865,10.717664,12.764103,17.391033,15.62344,14.851169,11.208095,9.762601,8.879187,6.804162,9.705076,8.060286,9.42663,5.678029,6.8559284,5.5150313,6.758447,3.3613987,9.368493,2.7534895,8.016867,2.0513542,6.204634,0.5050439,6.230004,-0.8816145,6.1431856,-3.444243,6.3538966,-1.0979435,5.494678,-1.4031589,5.067385,-2.2281747,5.806414
94,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_8,2.1360090702947847,0.11233653192934782,112.34714673913044,9.726995783748464,3980.3057,1314.5533,2290.0122,2217.7332,3224.3487131108313,894.5639804718256,1.001472690258587,3298.259272911177,339.95508440132807,7547.73878014606,1277.5604574055299,0.40392342,0.30717385,0.2744756875417654,0.08942276154206216,17.962146244759914,5.327058376180573,0.04978858,0.04494671,911.5414,53.576546,61.99071,24.822945,25.97179,25.956823,9.128027,16.82973,17.319477,16.186985,15.176293,7.773089,7.5243645,11.651535,5.736516,11.532205,7.343282,10.364872,5.337276,7.5063553,5.9659286,8.228865,4.605998,5.676624,2.6796436,7.562501,1.81329,6.6432424,-0.9885296,6.2220483,-2.0894756,6.352584,-1.491294,6.367279,-0.72361183,4.8698406,-4.6862698,4.8847275,-3.616021,5.1526165
95,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_9,2.1360090702947847,0.12788722826086957,112.34714673913044,9.720087009487798,4167.6143,1292.2015,2489.4429,2167.725,3198.145675047643,1019.459457801451,0.9926662949779131,3265.4909966493638,332.68443295772306,7422.635551120924,1412.6609987252502,0.40644374,0.30500048,0.27262269679482665,0.09492206553615115,17.962669840451856,5.295593502462095,0.0519122,0.04843895,916.83167,53.412655,66.446945,24.776358,26.343077,27.169634,4.304375,11.637598,12.440468,13.173834,13.535862,9.634044,11.347564,13.68634,6.7778215,12.665074,3.2276425,11.446053,5.1276956,8.609997,7.612823,8.254923,3.9466257,5.727102,2.9440553,7.4004507,3.4994297,6.5339084,0.37501168,6.6418676,-0.45661736,6.764321,-1.1600698,6.0694776,-3.0912206,5.0656614,-3.3781164,4.881513,-1.6145334,6.2835026
96,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_10,2.135963718820862,0.12322732676630435,112.34714673913044,8.716572756063954,4202.8643,1241.8066,2370.1326,2235.7373,3229.8348581475475,677.6656567503737,1.0046136598827182,3320.5548425723305,292.354581088981,7588.230564283288,1137.348667234526,0.42983925,0.2948882,0.27438343579876523,0.08970542621602227,17.414542645032068,5.758879028041437,0.065230615,0.066352144,932.2188,47.230396,62.572277,21.2018,26.343506,19.470984,16.104416,15.961203,15.635566,13.868452,13.620677,8.806673,7.580806,9.87355,4.504233,8.173004,5.7153096,6.660503,4.310965,7.0082455,3.8174033,10.102706,4.014726,7.885356,1.5617787,7.427199,0.005695462,6.832676,-1.4285512,7.5182157,-0.76549107,6.394288,-1.9600807,5.441035,-2.5351956,4.6024976,-1.3204423,4.7516036,-1.1931428,5.487214
97,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_11,2.1360090702947847,0.12087614639945653,112.34714673913044,9.163284569080957,4113.1777,1449.681,2298.9998,2215.6282,3208.8667026107273,870.861330632505,0.9883895291547063,3355.379827752161,316.3529488967598,7678.225309952446,1290.1827699724945,0.4639992,0.29385287,0.27608174943019975,0.08433386606158734,17.39229627946761,5.599642736975979,0.062961474,0.06857229,913.92834,59.177376,64.791176,27.694574,35.0001,25.22137,14.027619,15.567072,14.337372,13.048214,11.922014,9.003915,8.238993,8.348238,7.070848,9.787523,9.271165,9.013832,5.546179,8.703448,5.0666986,7.585102,4.6376534,6.828215,2.229547,7.6811395,2.773993,5.15032,0.43757513,5.564202,-3.443727,7.0178475,-3.9239526,6.5160637,-1.0157124,5.5479455,-1.8564954,5.1207943,-1.8204437,4.669573
98,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_12,2.1360090702947847,0.12157672384510869,112.34714673913044,10.200159930609942,4001.3157,1400.721,2295.3171,2154.4216,3272.420836908094,956.2013737012579,1.0007815213615838,3378.029448669849,340.1908885791793,7734.866996433424,1325.7698647297138,0.4474908,0.2934991,0.2742482913012702,0.09011774548704043,17.496690841959712,5.831256118341711,0.058072936,0.055064153,912.1014,56.651726,65.842834,23.657372,36.435585,25.619097,13.138709,14.605945,15.426774,15.455435,11.918593,9.02596,8.241153,9.892512,7.1387143,10.231136,8.100559,9.250647,5.036954,8.508674,3.8697321,7.824582,3.3540742,6.310049,2.5870376,7.147138,2.1597912,5.7411585,1.0507835,5.7827053,-2.5162537,5.768729,-3.9910204,5.8131223,-1.5630102,5.3267684,-2.309288,5.1665287,-2.204298,5.3643317
99,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_13,2.1360090702947847,0.10103706691576086,112.34714673913044,9.64448823919497,4155.8984,1430.0139,2354.9404,2199.949,3032.7888315537684,656.7439829754173,1.0136264693077928,3308.6160640935927,300.10803341308315,7438.083283797554,1064.68823230966,0.43494377,0.29926267,0.27467809184394304,0.08879909455790465,17.397200810141715,5.638733973295318,0.047955833,0.041969147,916.7731,55.575523,70.215515,17.970455,29.828014,23.511337,13.785057,13.820827,16.469269,11.183105,12.78422,8.597012,7.214299,10.175582,3.9992387,10.82048,8.086183,7.972562,7.0133715,6.786869,2.643695,6.7022405,2.3587182,6.1257696,3.9393837,8.670801,2.2879925,5.1624293,-0.6220635,6.7506804,-3.7360494,4.9665384,-4.0537367,5.874609,-0.14873897,4.9422836,-1.2629606,5.0648575,-2.4174042,6.1647725
100,29e2b870-0f23-41b4-87ae-7a15abb60c1f,29e2b870-0f23-41b4-87ae-7a15abb60c1f_14,0.1089795918367347,0.01572265625,135.99917763157896,3.850087951706797,4469.939,354.46265,3813.705,971.21075,2494.616540366819,257.1077018313115,1.0452310717797444,3455.1463317685148,92.37203759413279,7428.955078125,463.5894097876194,0.48003954,0.28787526,0.2257029352603395,0.17997643831402024,17.741891549660785,5.364188118729629,0.0045042476,0.0013950922,834.3638,26.617609,62.915436,13.48849,45.446926,10.576529,30.315002,9.738182,33.89216,6.076103,13.097311,2.9500961,11.143878,6.7505307,15.488251,4.0141363,24.18876,3.2088375,1.7591693,4.335164,5.370743,3.8878074,11.497719,2.5661862,12.894397,2.7870443,6.163622,5.0880523,3.8214576,3.606367,-2.156384,3.1105504,0.22787233,4.873306,1.7834842,2.7896624,-5.528409,4.7372427,-1.9763496,3.5119576
101,cb17cd49-df8e-49d2-8d19-b77ed19f5c0a,cb17cd49-df8e-49d2-8d19-b77ed19f5c0a_0,2.2289795918367346,0.022527058919270832,151.99908088235293,13.92866109343575,496.34494,271.91248,455.82788,80.14115,1098.3441549940337,284.9358285682758,0.7903225806451613,1807.4969947380957,262.55981275878594,2740.7730102539062,905.9443902932983,0.43699953,0.30790323,0.21790092996349467,0.18934761169441122,17.989565999569816,5.3015384653018245,0.00080262916,0.0011124576,585.4773,34.935154,118.97335,16.03469,0.52463394,11.867378,62.051434,9.741541,11.806587,7.6040106,36.03857,7.75783,2.2062738,6.7375174,17.490688,5.781803,4.293836,6.9592013,11.576629,6.2473264,1.107352,4.5879717,4.707087,6.5229077,0.4495747,5.645801,0.05874592,5.0720572,-0.46012148,4.495116,0.58032465,4.0485873,3.0198517,5.5089526,3.4788914,4.4090476,2.8083026,4.779728,2.4520333,5.0310593
102,cb17cd49-df8e-49d2-8d19-b77ed19f5c0a,cb17cd49-df8e-49d2-8d19-b77ed19f5c0a_1,2.2289795918367346,0.022674560546875,143.5546875,18.62013364366919,861.2964,429.37643,756.7412,163.89464,1046.6786004013227,176.983952865405,0.9096766680898963,1594.6008540391103,231.0045232555283,2338.0348205566406,586.2348806522257,0.2782315,0.32753083,0.22154970501669283,0.1850650197642702,20.314494118349106,5.536539797469981,0.00045906645,0.0003822523,638.28784,58.099693,133.82893,20.157984,-8.489888,17.8461,52.235382,9.482456,11.673805,7.154423,20.84437,10.571572,-3.3369884,9.688371,13.038227,5.6045737,-1.4679924,7.2195206,1.340509,6.251134,-5.9891067,8.579389,1.7645098,5.8944526,-1.1376175,5.2509747,0.37665796,3.8641336,-2.5848522,6.186827,-3.075596,4.8239584,-0.004586955,4.55917,1.7272062,3.959651,-2.0007875,4.028317,-0.25899306,4.3605433
103,cb17cd49-df8e-49d2-8d19-b77ed19f5c0a,cb17cd49-df8e-49d2-8d19-b77ed19f5c0a_2,2.2290249433106575,0.041910807291666664,103.359375,11.168983312243114,1097.4662,405.76428,914.393,265.61914,1161.5838034270382,367.2576203945781,0.9244724752783617,1514.019600357056,291.80138042733125,2388.5032653808594,933.9888886358885,0.22842376,0.30466875,0.23605441477824451,0.16616752569931897,21.934766437999997,5.513277159271494,0.0013367189,0.0032630146,684.71893,51.51084,143.37663,16.794928,-21.28787,21.169191,48.98933,9.556835,0.9503458,9.312533,17.999086,7.560258,-6.910778,8.525451,13.202081,5.369506,-7.955359,6.1584153,4.181026,7.6566963,-6.1165786,6.9915023,3.918009,6.8187475,-5.215465,4.5127845,-0.7368339,4.8492007,-5.217338,4.8878875,-4.3290596,5.926224,-5.528628,7.804523,2.1410513,13.040696,1.8011602,12.919908,5.69525,14.475207
